"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","acc_rating"
"156","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"157","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"158","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"159","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"160","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"161","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"162","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"163","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"164","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"165","vsla22","z","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"166","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"167","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"168","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"169","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"170","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"171","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"172","vsla22","z","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"173","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"174","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"175","vsla22","z","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"176","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"177","vsla22","z","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"178","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"179","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"180","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"181","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"182","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"183","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"184","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"185","vsla22","z","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"186","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"187","vsla22","z","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"188","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"189","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"190","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"191","vsla22","z","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"192","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"193","vsla22","z","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"194","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"195","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"196","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"197","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"198","vsla22","z","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"199","vsla22","…hard","null","This experiment was…","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"200","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"201","vsla22","z","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"202","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"203","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"204","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"205","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"206","vsla22","s","s","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,1
"207","vsla22","s","z","<p>Did you hear ""s"" or ""z""?</p>","dansk","normal","office","headphones","Fricatives #1","english",2021-10-26,2021-10-26,0
"208","VMEO25","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"209","VMEO25","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"210","VMEO25","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"211","VMEO25","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"212","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"213","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"214","VMEO25","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"215","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"216","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"217","VMEO25","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"218","VMEO25","Maybe","null","<p>Did you hear a difference?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"219","VMEO25","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"220","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"221","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"222","VMEO25","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"223","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"224","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"225","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"226","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"227","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"228","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"229","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"230","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"231","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"232","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"233","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"234","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"235","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"236","VMEO25","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"237","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"238","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"239","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"240","VMEO25","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"241","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"242","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"243","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"244","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"245","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"246","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"247","VMEO25","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"248","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"249","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"250","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"251","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"252","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"253","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"254","VMEO25","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,0
"255","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"256","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"257","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"258","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"259","VMEO25","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
"260","VMEO25","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","public","in-ear","Fricatives #1","english, german, spanish",2021-10-26,2021-10-26,1
